#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# Interpolated-NKPTS & NBANDS:  231424
# Band-Index    1
   0.00000    -25.770072    -25.767219
   0.04218    -25.770072    -25.767219
   0.08436    -25.770074    -25.767220
   0.12655    -25.770076    -25.767222
   0.16873    -25.770078    -25.767224
   0.21091    -25.770079    -25.767225
   0.25309    -25.770081    -25.767226
   0.25309    -25.770081    -25.767226
   0.29527    -25.770081    -25.767227
   0.33746    -25.770083    -25.767229
   0.37964    -25.770085    -25.767232
   0.42182    -25.770087    -25.767235
   0.46400    -25.770088    -25.767237
   0.50618    -25.770089    -25.767238
   0.50618    -25.770089    -25.767238
   0.55092    -25.770087    -25.767236
   0.59566    -25.770085    -25.767234
   0.64041    -25.770083    -25.767232
   0.68515    -25.770080    -25.767228
   0.72989    -25.770077    -25.767225
   0.77463    -25.770075    -25.767222
   0.81937    -25.770073    -25.767220
   0.86411    -25.770072    -25.767219
 
# Band-Index   34
   0.86411    -25.756798    -25.762533
   0.81937    -25.756796    -25.762531
   0.77463    -25.756794    -25.762529
   0.72989    -25.756790    -25.762525
   0.68515    -25.756786    -25.762521
   0.64041    -25.756783    -25.762517
   0.59566    -25.756780    -25.762514
   0.55092    -25.756778    -25.762512
   0.50618    -25.756778    -25.762512
   0.50618    -25.756778    -25.762512
   0.46400    -25.756779    -25.762513
   0.42182    -25.756783    -25.762517
   0.37964    -25.756789    -25.762523
   0.33746    -25.756795    -25.762530
   0.29527    -25.756799    -25.762534
   0.25309    -25.756801    -25.762537
   0.25309    -25.756801    -25.762537
   0.21091    -25.756799    -25.762535
   0.16873    -25.756799    -25.762535
   0.12655    -25.756798    -25.762534
   0.08436    -25.756798    -25.762534
   0.04218    -25.756797    -25.762533
   0.00000    -25.756798    -25.762533
 
# Band-Index   35
   0.00000    -25.720456    -25.724816
   0.04218    -25.720455    -25.724816
   0.08436    -25.720456    -25.724816
   0.12655    -25.720456    -25.724816
   0.16873    -25.720457    -25.724816
   0.21091    -25.720457    -25.724816
   0.25309    -25.720458    -25.724817
   0.25309    -25.720458    -25.724817
   0.29527    -25.720460    -25.724819
   0.33746    -25.720467    -25.724826
   0.37964    -25.720477    -25.724835
   0.42182    -25.720488    -25.724846
   0.46400    -25.720494    -25.724853
   0.50618    -25.720498    -25.724857
   0.50618    -25.720498    -25.724857
   0.55092    -25.720497    -25.724854
   0.59566    -25.720493    -25.724850
   0.64041    -25.720487    -25.724844
   0.68515    -25.720479    -25.724837
   0.72989    -25.720471    -25.724829
   0.77463    -25.720464    -25.724823
   0.81937    -25.720459    -25.724818
   0.86411    -25.720456    -25.724816
 
# Band-Index   36
   0.86411    -25.713310    -25.710765
   0.81937    -25.713309    -25.710764
   0.77463    -25.713308    -25.710764
   0.72989    -25.713309    -25.710765
   0.68515    -25.713310    -25.710765
   0.64041    -25.713311    -25.710766
   0.59566    -25.713313    -25.710767
   0.55092    -25.713314    -25.710769
   0.50618    -25.713316    -25.710771
   0.50618    -25.713316    -25.710771
   0.46400    -25.713316    -25.710771
   0.42182    -25.713316    -25.710771
   0.37964    -25.713316    -25.710771
   0.33746    -25.713316    -25.710771
   0.29527    -25.713315    -25.710771
   0.25309    -25.713315    -25.710772
   0.25309    -25.713315    -25.710772
   0.21091    -25.713314    -25.710771
   0.16873    -25.713314    -25.710770
   0.12655    -25.713313    -25.710768
   0.08436    -25.713312    -25.710767
   0.04218    -25.713311    -25.710765
   0.00000    -25.713310    -25.710765
 
# Band-Index   37
   0.00000    -25.673720    -25.671122
   0.04218    -25.673714    -25.671117
   0.08436    -25.673704    -25.671108
   0.12655    -25.673689    -25.671093
   0.16873    -25.673674    -25.671079
   0.21091    -25.673664    -25.671069
   0.25309    -25.673659    -25.671065
   0.25309    -25.673659    -25.671065
   0.29527    -25.673658    -25.671064
   0.33746    -25.673658    -25.671064
   0.37964    -25.673657    -25.671063
   0.42182    -25.673657    -25.671062
   0.46400    -25.673656    -25.671061
   0.50618    -25.673657    -25.671061
   0.50618    -25.673657    -25.671061
   0.55092    -25.673660    -25.671064
   0.59566    -25.673666    -25.671070
   0.64041    -25.673675    -25.671079
   0.68515    -25.673688    -25.671091
   0.72989    -25.673700    -25.671103
   0.77463    -25.673710    -25.671112
   0.81937    -25.673716    -25.671118
   0.86411    -25.673720    -25.671122
 
# Band-Index   38
   0.86411    -25.666783    -25.665744
   0.81937    -25.666781    -25.665743
   0.77463    -25.666779    -25.665741
   0.72989    -25.666775    -25.665737
   0.68515    -25.666771    -25.665733
   0.64041    -25.666767    -25.665729
   0.59566    -25.666764    -25.665726
   0.55092    -25.666762    -25.665724
   0.50618    -25.666761    -25.665724
   0.50618    -25.666761    -25.665724
   0.46400    -25.666762    -25.665725
   0.42182    -25.666767    -25.665729
   0.37964    -25.666773    -25.665735
   0.33746    -25.666780    -25.665742
   0.29527    -25.666784    -25.665745
   0.25309    -25.666786    -25.665747
   0.25309    -25.666786    -25.665747
   0.21091    -25.666785    -25.665746
   0.16873    -25.666785    -25.665746
   0.12655    -25.666784    -25.665745
   0.08436    -25.666784    -25.665744
   0.04218    -25.666783    -25.665743
   0.00000    -25.666783    -25.665744
 
# Band-Index   39
   0.00000    -25.621240    -25.623318
   0.04218    -25.621240    -25.623318
   0.08436    -25.621240    -25.623319
   0.12655    -25.621240    -25.623318
   0.16873    -25.621240    -25.623318
   0.21091    -25.621240    -25.623318
   0.25309    -25.621241    -25.623319
   0.25309    -25.621241    -25.623319
   0.29527    -25.621241    -25.623319
   0.33746    -25.621242    -25.623320
   0.37964    -25.621242    -25.623321
   0.42182    -25.621243    -25.623322
   0.46400    -25.621243    -25.623323
   0.50618    -25.621245    -25.623324
   0.50618    -25.621245    -25.623324
   0.55092    -25.621244    -25.623323
   0.59566    -25.621243    -25.623322
   0.64041    -25.621242    -25.623321
   0.68515    -25.621242    -25.623321
   0.72989    -25.621241    -25.623320
   0.77463    -25.621240    -25.623319
   0.81937    -25.621240    -25.623318
   0.86411    -25.621240    -25.623318
 
# Band-Index   40
   0.86411    -25.613249    -25.613848
   0.81937    -25.613249    -25.613848
   0.77463    -25.613250    -25.613849
   0.72989    -25.613251    -25.613850
   0.68515    -25.613253    -25.613851
   0.64041    -25.613254    -25.613851
   0.59566    -25.613255    -25.613852
   0.55092    -25.613257    -25.613853
   0.50618    -25.613258    -25.613854
   0.50618    -25.613258    -25.613854
   0.46400    -25.613257    -25.613853
   0.42182    -25.613256    -25.613853
   0.37964    -25.613254    -25.613852
   0.33746    -25.613252    -25.613851
   0.29527    -25.613250    -25.613850
   0.25309    -25.613250    -25.613850
   0.25309    -25.613250    -25.613850
   0.21091    -25.613249    -25.613849
   0.16873    -25.613249    -25.613849
   0.12655    -25.613249    -25.613849
   0.08436    -25.613249    -25.613849
   0.04218    -25.613249    -25.613848
   0.00000    -25.613249    -25.613848
 
# Band-Index   41
   0.00000    -25.602072    -25.602472
   0.04218    -25.602071    -25.602472
   0.08436    -25.602071    -25.602472
   0.12655    -25.602071    -25.602472
   0.16873    -25.602072    -25.602472
   0.21091    -25.602072    -25.602472
   0.25309    -25.602072    -25.602473
   0.25309    -25.602072    -25.602473
   0.29527    -25.602070    -25.602471
   0.33746    -25.602068    -25.602469
   0.37964    -25.602064    -25.602465
   0.42182    -25.602060    -25.602461
   0.46400    -25.602057    -25.602458
   0.50618    -25.602056    -25.602457
   0.50618    -25.602056    -25.602457
   0.55092    -25.602056    -25.602457
   0.59566    -25.602057    -25.602459
   0.64041    -25.602060    -25.602461
   0.68515    -25.602063    -25.602465
   0.72989    -25.602067    -25.602468
   0.77463    -25.602069    -25.602470
   0.81937    -25.602071    -25.602471
   0.86411    -25.602072    -25.602472
 
# Band-Index   42
   0.86411    -25.536246    -25.536238
   0.81937    -25.536246    -25.536238
   0.77463    -25.536247    -25.536238
   0.72989    -25.536249    -25.536240
   0.68515    -25.536252    -25.536243
   0.64041    -25.536254    -25.536246
   0.59566    -25.536256    -25.536248
   0.55092    -25.536257    -25.536249
   0.50618    -25.536258    -25.536250
   0.50618    -25.536258    -25.536250
   0.46400    -25.536257    -25.536249
   0.42182    -25.536255    -25.536247
   0.37964    -25.536251    -25.536243
   0.33746    -25.536248    -25.536240
   0.29527    -25.536245    -25.536237
   0.25309    -25.536245    -25.536236
   0.25309    -25.536245    -25.536236
   0.21091    -25.536244    -25.536235
   0.16873    -25.536245    -25.536236
   0.12655    -25.536245    -25.536236
   0.08436    -25.536246    -25.536237
   0.04218    -25.536246    -25.536237
   0.00000    -25.536246    -25.536238
 
# Band-Index   43
   0.00000    -25.460551    -25.469386
   0.04218    -25.460551    -25.469386
   0.08436    -25.460551    -25.469386
   0.12655    -25.460551    -25.469385
   0.16873    -25.460551    -25.469385
   0.21091    -25.460551    -25.469385
   0.25309    -25.460551    -25.469386
   0.25309    -25.460551    -25.469386
   0.29527    -25.460551    -25.469386
   0.33746    -25.460551    -25.469386
   0.37964    -25.460551    -25.469386
   0.42182    -25.460551    -25.469386
   0.46400    -25.460551    -25.469386
   0.50618    -25.460552    -25.469386
   0.50618    -25.460552    -25.469386
   0.55092    -25.460551    -25.469386
   0.59566    -25.460551    -25.469386
   0.64041    -25.460551    -25.469386
   0.68515    -25.460551    -25.469386
   0.72989    -25.460551    -25.469386
   0.77463    -25.460551    -25.469386
   0.81937    -25.460551    -25.469386
   0.86411    -25.460551    -25.469386
 
# Band-Index   44
   0.86411    -25.428895    -25.436182
   0.81937    -25.428895    -25.436182
   0.77463    -25.428895    -25.436182
   0.72989    -25.428895    -25.436182
   0.68515    -25.428895    -25.436182
   0.64041    -25.428895    -25.436182
   0.59566    -25.428895    -25.436182
   0.55092    -25.428895    -25.436182
   0.50618    -25.428896    -25.436182
   0.50618    -25.428896    -25.436182
   0.46400    -25.428896    -25.436182
   0.42182    -25.428896    -25.436182
   0.37964    -25.428896    -25.436182
   0.33746    -25.428896    -25.436182
   0.29527    -25.428896    -25.436182
   0.25309    -25.428896    -25.436183
   0.25309    -25.428896    -25.436183
   0.21091    -25.428896    -25.436182
   0.16873    -25.428896    -25.436182
   0.12655    -25.428895    -25.436182
   0.08436    -25.428895    -25.436182
   0.04218    -25.428894    -25.436182
   0.00000    -25.428895    -25.436182
 
# Band-Index   45
   0.00000    -25.397665    -25.402408
   0.04218    -25.397665    -25.402408
   0.08436    -25.397665    -25.402408
   0.12655    -25.397664    -25.402408
   0.16873    -25.397664    -25.402408
   0.21091    -25.397664    -25.402408
   0.25309    -25.397665    -25.402408
   0.25309    -25.397665    -25.402408
   0.29527    -25.397664    -25.402407
   0.33746    -25.397664    -25.402407
   0.37964    -25.397663    -25.402407
   0.42182    -25.397664    -25.402408
   0.46400    -25.397664    -25.402408
   0.50618    -25.397665    -25.402408
   0.50618    -25.397665    -25.402408
   0.55092    -25.397664    -25.402407
   0.59566    -25.397664    -25.402407
   0.64041    -25.397664    -25.402407
   0.68515    -25.397664    -25.402407
   0.72989    -25.397664    -25.402407
   0.77463    -25.397665    -25.402408
   0.81937    -25.397665    -25.402408
   0.86411    -25.397665    -25.402408
 
# Band-Index   46
   0.86411    -25.258748    -25.259626
   0.81937    -25.258748    -25.259626
   0.77463    -25.258750    -25.259627
   0.72989    -25.258751    -25.259629
   0.68515    -25.258753    -25.259632
   0.64041    -25.258755    -25.259634
   0.59566    -25.258757    -25.259636
   0.55092    -25.258758    -25.259637
   0.50618    -25.258760    -25.259638
   0.50618    -25.258760    -25.259638
   0.46400    -25.258759    -25.259638
   0.42182    -25.258759    -25.259638
   0.37964    -25.258759    -25.259637
   0.33746    -25.258759    -25.259637
   0.29527    -25.258759    -25.259636
   0.25309    -25.258759    -25.259637
   0.25309    -25.258759    -25.259637
   0.21091    -25.258757    -25.259635
   0.16873    -25.258756    -25.259634
   0.12655    -25.258753    -25.259631
   0.08436    -25.258751    -25.259629
   0.04218    -25.258749    -25.259627
   0.00000    -25.258748    -25.259626
 
# Band-Index   47
   0.00000    -25.236148    -25.235221
   0.04218    -25.236147    -25.235220
   0.08436    -25.236147    -25.235220
   0.12655    -25.236146    -25.235219
   0.16873    -25.236145    -25.235218
   0.21091    -25.236144    -25.235217
   0.25309    -25.236145    -25.235218
   0.25309    -25.236145    -25.235218
   0.29527    -25.236145    -25.235218
   0.33746    -25.236145    -25.235218
   0.37964    -25.236145    -25.235217
   0.42182    -25.236145    -25.235217
   0.46400    -25.236145    -25.235216
   0.50618    -25.236145    -25.235217
   0.50618    -25.236145    -25.235217
   0.55092    -25.236145    -25.235217
   0.59566    -25.236145    -25.235217
   0.64041    -25.236146    -25.235218
   0.68515    -25.236146    -25.235219
   0.72989    -25.236146    -25.235219
   0.77463    -25.236147    -25.235220
   0.81937    -25.236147    -25.235220
   0.86411    -25.236148    -25.235221
 
# Band-Index   48
   0.86411    -25.201047    -25.201623
   0.81937    -25.201046    -25.201622
   0.77463    -25.201046    -25.201622
   0.72989    -25.201047    -25.201623
   0.68515    -25.201047    -25.201623
   0.64041    -25.201047    -25.201623
   0.59566    -25.201048    -25.201624
   0.55092    -25.201048    -25.201624
   0.50618    -25.201049    -25.201625
   0.50618    -25.201049    -25.201625
   0.46400    -25.201049    -25.201625
   0.42182    -25.201049    -25.201625
   0.37964    -25.201049    -25.201625
   0.33746    -25.201049    -25.201625
   0.29527    -25.201049    -25.201625
   0.25309    -25.201049    -25.201625
   0.25309    -25.201049    -25.201625
   0.21091    -25.201048    -25.201624
   0.16873    -25.201048    -25.201624
   0.12655    -25.201047    -25.201623
   0.08436    -25.201047    -25.201623
   0.04218    -25.201046    -25.201622
   0.00000    -25.201047    -25.201623
 
# Band-Index   49
   0.00000    -24.361051    -24.386507
   0.04218    -24.361051    -24.386507
   0.08436    -24.361051    -24.386507
   0.12655    -24.361051    -24.386507
   0.16873    -24.361051    -24.386507
   0.21091    -24.361051    -24.386507
   0.25309    -24.361051    -24.386507
   0.25309    -24.361051    -24.386507
   0.29527    -24.361051    -24.386507
   0.33746    -24.361051    -24.386508
   0.37964    -24.361050    -24.386507
   0.42182    -24.361050    -24.386507
   0.46400    -24.361049    -24.386506
   0.50618    -24.361050    -24.386507
   0.50618    -24.361050    -24.386507
   0.55092    -24.361049    -24.386507
   0.59566    -24.361049    -24.386507
   0.64041    -24.361050    -24.386507
   0.68515    -24.361050    -24.386507
   0.72989    -24.361050    -24.386507
   0.77463    -24.361051    -24.386507
   0.81937    -24.361051    -24.386507
   0.86411    -24.361051    -24.386507
 
# Band-Index   50
   0.86411    -24.314404    -24.317683
   0.81937    -24.314403    -24.317682
